id,employee_code,employee_name,age,gender,city,department,job_role,education,employment_type,joining_date,experience_years,salary,performance_rating,projects_completed,status
2670,EMP02670,Employee_02670,21,Male,Kochi,Support,Accountant,MCA,Part-Time,2025-02-28,0,43075,3.1,11,On Leave
2671,EMP02671,Employee_02671,21,Male,Hyderabad,HR,Manager,MCA,Contract,2021-06-25,4,51849,3.1,9,On Leave
2672,EMP02672,Employee_02672,25,Female,Hyderabad,Marketing,Executive,MBA,Contract,2023-12-16,2,80462,2.7,2,Inactive
2673,EMP02673,Employee_02673,26,Female,Delhi,HR,Analyst,MBA,Full-Time,2025-09-01,0,45037,3.0,10,On Leave
2674,EMP02674,Employee_02674,23,Female,Delhi,Admin,Tester,M.Tech,Full-Time,2024-12-22,1,92035,3.8,0,Inactive
2675,EMP02675,Employee_02675,30,Female,Chennai,Support,Manager,B.Com,Contract,2022-01-21,3,140616,4.5,9,Active
2676,EMP02676,Employee_02676,38,Female,Kochi,Admin,Accountant,B.Sc,Contract,2025-10-19,0,80320,4.1,2,Inactive
2677,EMP02677,Employee_02677,36,Female,Pune,Marketing,Executive,M.Tech,Part-Time,2025-03-03,0,63049,4.6,4,Inactive
2678,EMP02678,Employee_02678,37,Female,Vijayawada,HR,Support Engineer,MBA,Contract,2025-03-09,0,147868,2.5,6,Inactive
2679,EMP02679,Employee_02679,37,Male,Pune,Marketing,Developer,M.Tech,Part-Time,2022-07-01,3,29274,4.5,9,Active
2680,EMP02680,Employee_02680,36,Male,Hyderabad,Marketing,Developer,MCA,Full-Time,2023-04-15,2,127775,4.9,10,Inactive
2681,EMP02681,Employee_02681,36,Female,Chennai,Support,HR Executive,M.Tech,Contract,2023-12-22,2,77783,3.4,2,Active
2682,EMP02682,Employee_02682,32,Male,Guntur,Sales,Developer,MCA,Full-Time,2021-05-30,4,86602,3.8,0,On Leave
2683,EMP02683,Employee_02683,41,Female,Chennai,Admin,Executive,B.Tech,Contract,2023-01-04,2,33374,4.7,10,Active
2684,EMP02684,Employee_02684,26,Female,Vijayawada,Operations,HR Executive,MCA,Full-Time,2025-02-27,0,65783,3.2,1,Active
2685,EMP02685,Employee_02685,37,Male,Pune,Operations,Tester,MBA,Part-Time,2020-09-26,5,87702,2.4,9,Active
2686,EMP02686,Employee_02686,39,Female,Kochi,Support,HR Executive,M.Tech,Part-Time,2021-10-08,4,81532,4.5,12,Inactive
2687,EMP02687,Employee_02687,32,Male,Chennai,Support,Manager,M.Tech,Part-Time,2020-12-03,5,83325,4.6,0,Inactive
2688,EMP02688,Employee_02688,33,Male,Chennai,IT,Developer,M.Tech,Contract,2022-08-25,3,103051,2.0,11,Active
2689,EMP02689,Employee_02689,30,Female,Mumbai,Finance,Accountant,MCA,Part-Time,2024-11-05,1,136825,3.2,10,Active
2690,EMP02690,Employee_02690,31,Female,Chennai,Sales,Analyst,MBA,Contract,2023-08-23,2,86107,4.0,0,Inactive
2691,EMP02691,Employee_02691,44,Female,Mumbai,Sales,Executive,B.Com,Full-Time,2021-08-11,4,34034,4.2,7,On Leave
2692,EMP02692,Employee_02692,33,Male,Delhi,Finance,Accountant,MCA,Contract,2026-06-11,0,23039,2.8,3,Active
2693,EMP02693,Employee_02693,35,Male,Pune,Sales,Developer,MBA,Full-Time,2023-10-01,2,69938,2.7,12,Inactive
2694,EMP02694,Employee_02694,28,Female,Mumbai,HR,Manager,B.Sc,Part-Time,2023-10-26,2,72576,2.2,3,Inactive
2695,EMP02695,Employee_02695,21,Male,Hyderabad,Sales,Executive,B.Com,Full-Time,2022-11-04,3,116122,2.6,7,Inactive
2696,EMP02696,Employee_02696,33,Female,Bengaluru,IT,Accountant,M.Tech,Full-Time,2020-10-24,5,30634,2.4,2,Inactive
2697,EMP02697,Employee_02697,31,Female,Hyderabad,Marketing,Manager,B.Sc,Contract,2023-12-31,2,148719,2.2,9,On Leave
2698,EMP02698,Employee_02698,31,Male,Delhi,Operations,Analyst,B.Sc,Part-Time,2023-05-10,2,121093,2.9,1,Active
2699,EMP02699,Employee_02699,22,Male,Pune,Operations,Developer,B.Com,Contract,2025-09-22,0,145484,4.3,1,On Leave
2700,EMP02700,Employee_02700,44,Male,Kochi,Admin,Analyst,B.Com,Contract,2022-07-03,3,99280,3.8,4,Inactive
2701,EMP02701,Employee_02701,32,Female,Pune,Finance,Manager,B.Com,Part-Time,2023-07-10,2,148069,4.8,6,Active
2702,EMP02702,Employee_02702,34,Male,Kolkata,Operations,HR Executive,B.Sc,Part-Time,2020-03-12,5,49542,4.2,2,Active
2703,EMP02703,Employee_02703,45,Female,Hyderabad,Marketing,Manager,B.Tech,Part-Time,2020-02-07,5,18203,3.4,1,On Leave
2704,EMP02704,Employee_02704,42,Female,Kochi,Admin,Accountant,B.Tech,Part-Time,2026-04-22,0,119033,3.5,5,Active
2705,EMP02705,Employee_02705,43,Male,Kochi,IT,Analyst,B.Tech,Full-Time,2022-06-02,3,128744,2.1,8,Inactive
2706,EMP02706,Employee_02706,44,Male,Kochi,Finance,Accountant,MCA,Contract,2024-09-06,1,43178,4.5,11,On Leave
2707,EMP02707,Employee_02707,24,Female,Bengaluru,Support,Executive,MCA,Contract,2026-04-01,0,72296,2.1,12,Active
2708,EMP02708,Employee_02708,37,Female,Bengaluru,Operations,HR Executive,MCA,Full-Time,2024-07-27,1,142028,4.1,11,Inactive
2709,EMP02709,Employee_02709,42,Male,Guntur,Admin,Manager,MCA,Full-Time,2020-05-24,5,118089,3.0,6,Active
2710,EMP02710,Employee_02710,25,Male,Mumbai,Admin,Manager,M.Tech,Full-Time,2025-05-16,0,145998,2.5,0,Inactive
2711,EMP02711,Employee_02711,32,Male,Hyderabad,Sales,Developer,MBA,Contract,2022-05-13,3,128093,2.8,7,Inactive
2712,EMP02712,Employee_02712,45,Female,Mumbai,Sales,HR Executive,MBA,Full-Time,2025-11-01,0,115315,2.3,4,Inactive
2713,EMP02713,Employee_02713,36,Female,Kolkata,Support,Accountant,B.Com,Full-Time,2024-05-06,1,87058,3.7,6,On Leave
2714,EMP02714,Employee_02714,45,Female,Mumbai,Operations,HR Executive,B.Tech,Part-Time,2023-10-14,2,146823,4.7,1,On Leave
2715,EMP02715,Employee_02715,33,Male,Kolkata,IT,Accountant,B.Sc,Contract,2024-02-05,1,72323,5.0,3,Active
2716,EMP02716,Employee_02716,44,Female,Guntur,Operations,Executive,B.Sc,Part-Time,2020-03-07,5,26486,2.4,8,On Leave
2717,EMP02717,Employee_02717,36,Male,Guntur,Admin,Accountant,B.Tech,Contract,2025-05-07,0,81426,2.1,3,Active
2718,EMP02718,Employee_02718,24,Male,Hyderabad,HR,Manager,B.Com,Contract,2024-08-29,1,115301,2.8,7,Active
2719,EMP02719,Employee_02719,32,Male,Delhi,Marketing,Developer,MCA,Contract,2021-07-21,4,94040,3.0,0,On Leave
2720,EMP02720,Employee_02720,42,Female,Vijayawada,Sales,Accountant,B.Sc,Part-Time,2020-05-29,5,72730,3.7,7,Inactive
2721,EMP02721,Employee_02721,33,Female,Pune,Sales,Developer,B.Tech,Full-Time,2021-02-02,4,74244,2.0,12,On Leave
2722,EMP02722,Employee_02722,30,Female,Kochi,Sales,Developer,MBA,Contract,2020-11-21,5,76563,2.9,9,On Leave
2723,EMP02723,Employee_02723,24,Female,Delhi,Marketing,HR Executive,MBA,Full-Time,2023-02-12,2,132735,5.0,9,On Leave
2724,EMP02724,Employee_02724,43,Female,Chennai,Finance,Support Engineer,B.Sc,Part-Time,2025-07-26,0,69026,3.1,8,Inactive
2725,EMP02725,Employee_02725,22,Male,Chennai,Sales,Tester,B.Tech,Part-Time,2024-07-13,1,19095,2.5,3,Inactive
2726,EMP02726,Employee_02726,35,Female,Kolkata,IT,Tester,B.Tech,Contract,2025-04-01,0,44760,2.6,1,On Leave
2727,EMP02727,Employee_02727,45,Female,Guntur,IT,Analyst,B.Sc,Full-Time,2021-11-10,4,21138,3.0,6,On Leave
2728,EMP02728,Employee_02728,36,Male,Kochi,Support,Executive,MBA,Full-Time,2021-06-04,4,95047,4.3,7,Inactive
2729,EMP02729,Employee_02729,36,Female,Mumbai,Marketing,Manager,B.Tech,Full-Time,2021-07-29,4,120474,3.8,8,Active
2730,EMP02730,Employee_02730,43,Female,Pune,HR,Executive,MBA,Full-Time,2022-11-29,3,57105,2.8,8,Inactive
2731,EMP02731,Employee_02731,30,Male,Kolkata,IT,Manager,MBA,Contract,2020-11-10,5,114204,2.1,1,Inactive
2732,EMP02732,Employee_02732,29,Female,Hyderabad,Support,Analyst,B.Tech,Part-Time,2021-05-13,4,49856,3.8,3,Inactive
2733,EMP02733,Employee_02733,37,Male,Delhi,Support,Manager,B.Com,Contract,2021-01-13,4,50542,4.5,9,Inactive
2734,EMP02734,Employee_02734,38,Male,Mumbai,HR,Tester,B.Tech,Full-Time,2024-08-03,1,73422,2.9,0,Active
2735,EMP02735,Employee_02735,24,Male,Mumbai,IT,Support Engineer,B.Tech,Contract,2025-10-13,0,47062,4.8,8,On Leave
2736,EMP02736,Employee_02736,26,Male,Mumbai,Marketing,Accountant,B.Tech,Contract,2022-08-06,3,100539,3.9,7,Inactive
2737,EMP02737,Employee_02737,21,Female,Vijayawada,HR,Tester,M.Tech,Contract,2024-08-23,1,90060,4.4,12,Inactive
2738,EMP02738,Employee_02738,27,Female,Delhi,Support,Tester,B.Com,Part-Time,2025-11-26,0,36142,2.1,1,Active
2739,EMP02739,Employee_02739,35,Female,Hyderabad,Admin,Tester,B.Tech,Full-Time,2021-09-16,4,104015,4.0,7,Active
2740,EMP02740,Employee_02740,29,Female,Hyderabad,Sales,Executive,MCA,Full-Time,2025-01-16,0,85704,3.9,9,On Leave
2741,EMP02741,Employee_02741,33,Female,Mumbai,HR,Developer,MBA,Full-Time,2022-07-25,3,93741,2.3,10,Active
2742,EMP02742,Employee_02742,34,Male,Delhi,Admin,HR Executive,B.Sc,Full-Time,2021-11-18,4,136206,3.1,1,On Leave
2743,EMP02743,Employee_02743,23,Female,Delhi,Marketing,HR Executive,B.Tech,Full-Time,2020-05-28,5,25015,5.0,9,Inactive
2744,EMP02744,Employee_02744,33,Male,Hyderabad,Marketing,Accountant,B.Com,Contract,2022-07-14,3,27817,3.2,4,Inactive
2745,EMP02745,Employee_02745,40,Female,Kolkata,Marketing,Analyst,MBA,Full-Time,2025-03-15,0,96725,4.6,6,On Leave
2746,EMP02746,Employee_02746,33,Female,Vijayawada,IT,Analyst,MBA,Part-Time,2022-10-06,3,45924,2.1,0,Active
2747,EMP02747,Employee_02747,31,Male,Hyderabad,Admin,Analyst,B.Tech,Full-Time,2025-05-22,0,99249,3.8,12,Inactive
2748,EMP02748,Employee_02748,39,Female,Kochi,IT,Manager,B.Tech,Part-Time,2021-03-12,4,128919,4.5,0,Inactive
2749,EMP02749,Employee_02749,23,Female,Vijayawada,Marketing,Executive,B.Sc,Full-Time,2023-04-18,2,111499,3.0,9,On Leave
2750,EMP02750,Employee_02750,30,Female,Chennai,Sales,Analyst,MBA,Contract,2025-10-26,0,124733,5.0,5,Active
2751,EMP02751,Employee_02751,44,Male,Mumbai,Finance,HR Executive,M.Tech,Part-Time,2022-05-14,3,79377,3.1,0,Inactive
2752,EMP02752,Employee_02752,44,Female,Vijayawada,Sales,Analyst,MBA,Full-Time,2022-05-28,3,119165,4.2,11,On Leave
2753,EMP02753,Employee_02753,45,Female,Kolkata,Admin,Manager,B.Sc,Contract,2023-05-27,2,130085,4.1,2,On Leave
2754,EMP02754,Employee_02754,37,Male,Kochi,Finance,Accountant,M.Tech,Part-Time,2023-11-30,2,116596,4.6,10,On Leave
2755,EMP02755,Employee_02755,42,Male,Mumbai,Sales,Analyst,MBA,Contract,2025-01-30,0,42245,2.8,1,Inactive
2756,EMP02756,Employee_02756,22,Male,Vijayawada,Sales,Support Engineer,MBA,Contract,2024-12-08,1,130832,2.0,5,Active
2757,EMP02757,Employee_02757,43,Male,Guntur,Sales,Support Engineer,B.Com,Part-Time,2021-04-30,4,49833,3.2,5,Inactive
2758,EMP02758,Employee_02758,27,Female,Delhi,Admin,Developer,B.Sc,Contract,2024-06-29,1,135403,2.0,4,On Leave
2759,EMP02759,Employee_02759,29,Female,Guntur,Finance,Support Engineer,B.Com,Full-Time,2022-08-30,3,52686,3.4,1,On Leave
2760,EMP02760,Employee_02760,31,Female,Hyderabad,IT,Developer,M.Tech,Full-Time,2020-08-12,5,24253,3.9,2,Active
2761,EMP02761,Employee_02761,23,Male,Kochi,Admin,Executive,MCA,Part-Time,2020-08-14,5,103643,3.3,6,Inactive
2762,EMP02762,Employee_02762,23,Male,Hyderabad,Finance,Executive,MCA,Part-Time,2025-10-07,0,54520,4.8,3,On Leave
2763,EMP02763,Employee_02763,39,Female,Vijayawada,Finance,Executive,M.Tech,Full-Time,2024-03-17,1,31430,4.3,10,Active
2764,EMP02764,Employee_02764,29,Female,Pune,Support,Support Engineer,B.Com,Contract,2020-09-08,5,86786,3.6,7,Inactive
2765,EMP02765,Employee_02765,40,Male,Chennai,IT,HR Executive,B.Sc,Full-Time,2020-10-14,5,54307,2.4,1,On Leave
2766,EMP02766,Employee_02766,30,Male,Hyderabad,Finance,Executive,MBA,Part-Time,2024-06-16,1,49867,3.4,1,Active
2767,EMP02767,Employee_02767,40,Female,Kochi,HR,HR Executive,MBA,Part-Time,2024-11-22,1,80583,3.3,3,Inactive
2768,EMP02768,Employee_02768,28,Male,Kochi,Sales,Manager,B.Com,Full-Time,2020-03-02,5,56624,2.7,9,On Leave
2769,EMP02769,Employee_02769,41,Male,Guntur,Sales,Accountant,MCA,Part-Time,2021-09-03,4,123465,4.4,1,On Leave
2770,EMP02770,Employee_02770,31,Male,Kochi,Support,Tester,B.Com,Part-Time,2026-05-14,0,61362,4.8,5,On Leave
2771,EMP02771,Employee_02771,29,Female,Kolkata,Support,Analyst,B.Tech,Full-Time,2025-10-31,0,83093,4.4,11,Inactive
2772,EMP02772,Employee_02772,28,Male,Delhi,Admin,Accountant,B.Tech,Part-Time,2022-06-30,3,30145,3.3,0,Inactive
2773,EMP02773,Employee_02773,40,Male,Vijayawada,Admin,Developer,B.Sc,Part-Time,2023-11-25,2,32624,4.3,6,On Leave
2774,EMP02774,Employee_02774,43,Female,Guntur,Sales,Accountant,B.Sc,Full-Time,2021-02-05,4,57831,2.0,11,Inactive
2775,EMP02775,Employee_02775,44,Male,Chennai,Sales,Support Engineer,MCA,Part-Time,2022-01-01,4,122028,3.2,0,Active
2776,EMP02776,Employee_02776,21,Female,Vijayawada,Sales,Accountant,MCA,Full-Time,2026-01-01,0,63930,3.9,5,On Leave
2777,EMP02777,Employee_02777,36,Male,Mumbai,Admin,Tester,M.Tech,Full-Time,2024-01-10,1,100797,4.3,1,Active
2778,EMP02778,Employee_02778,36,Male,Pune,Support,Manager,B.Com,Part-Time,2020-09-20,5,74772,5.0,7,On Leave
2779,EMP02779,Employee_02779,34,Female,Chennai,Sales,Executive,B.Tech,Full-Time,2025-03-11,0,45282,2.3,5,On Leave
2780,EMP02780,Employee_02780,32,Male,Kochi,Finance,Tester,M.Tech,Contract,2020-06-24,5,122313,4.9,0,Active
2781,EMP02781,Employee_02781,35,Male,Hyderabad,Admin,Executive,B.Tech,Full-Time,2025-09-25,0,76503,4.9,2,On Leave
2782,EMP02782,Employee_02782,28,Female,Kolkata,Operations,Manager,B.Sc,Full-Time,2024-12-12,1,129872,4.9,12,Inactive
2783,EMP02783,Employee_02783,21,Female,Chennai,Admin,Tester,M.Tech,Full-Time,2021-07-01,4,34791,3.9,0,Inactive
2784,EMP02784,Employee_02784,36,Female,Delhi,HR,Manager,MCA,Contract,2021-10-18,4,130690,4.3,3,On Leave
2785,EMP02785,Employee_02785,32,Male,Hyderabad,Operations,Analyst,B.Tech,Contract,2023-09-02,2,105036,2.3,11,Active
2786,EMP02786,Employee_02786,43,Female,Chennai,Sales,Developer,B.Tech,Full-Time,2023-05-28,2,85091,4.1,2,Inactive
2787,EMP02787,Employee_02787,35,Male,Chennai,Sales,Developer,M.Tech,Full-Time,2020-02-13,5,53295,2.4,5,On Leave
2788,EMP02788,Employee_02788,42,Female,Pune,Admin,Support Engineer,B.Sc,Contract,2023-01-17,2,55315,4.6,10,Active
2789,EMP02789,Employee_02789,45,Male,Kochi,HR,HR Executive,M.Tech,Part-Time,2024-11-15,1,55105,4.5,8,Active
2790,EMP02790,Employee_02790,34,Female,Mumbai,IT,Executive,B.Sc,Full-Time,2021-05-22,4,129744,3.8,8,Inactive
2791,EMP02791,Employee_02791,29,Female,Bengaluru,Support,HR Executive,B.Com,Contract,2024-03-11,1,84249,2.2,0,Inactive
2792,EMP02792,Employee_02792,21,Female,Kolkata,IT,Analyst,B.Com,Contract,2020-01-18,5,93338,2.9,11,On Leave
2793,EMP02793,Employee_02793,36,Female,Chennai,IT,Manager,B.Com,Full-Time,2021-01-24,4,124749,2.9,9,Active
2794,EMP02794,Employee_02794,21,Female,Kochi,Support,Analyst,M.Tech,Contract,2024-01-09,1,101322,4.5,10,Active
2795,EMP02795,Employee_02795,31,Male,Pune,Finance,Manager,M.Tech,Contract,2021-05-15,4,60579,4.1,5,Active
2796,EMP02796,Employee_02796,37,Female,Mumbai,Sales,Support Engineer,B.Com,Contract,2023-08-21,2,68621,5.0,10,Active
2797,EMP02797,Employee_02797,36,Male,Kochi,Operations,Developer,B.Tech,Full-Time,2023-06-07,2,124061,2.5,5,Active
2798,EMP02798,Employee_02798,45,Female,Chennai,Admin,Accountant,M.Tech,Contract,2023-09-12,2,59722,4.5,5,On Leave
2799,EMP02799,Employee_02799,26,Female,Mumbai,IT,Executive,B.Tech,Part-Time,2026-01-13,0,123346,2.1,1,Inactive
2800,EMP02800,Employee_02800,37,Female,Bengaluru,Support,Analyst,B.Com,Full-Time,2025-12-25,0,19833,4.1,9,Active
2801,EMP02801,Employee_02801,32,Female,Delhi,Finance,Developer,B.Com,Contract,2022-06-20,3,104108,4.9,12,Inactive
2802,EMP02802,Employee_02802,34,Male,Bengaluru,Sales,Accountant,MCA,Contract,2026-04-27,0,134117,3.0,7,Active
2803,EMP02803,Employee_02803,43,Female,Chennai,Admin,Tester,B.Com,Contract,2020-03-16,5,98071,4.3,7,Active
2804,EMP02804,Employee_02804,33,Female,Hyderabad,HR,Support Engineer,M.Tech,Full-Time,2020-12-25,5,18147,3.6,5,Active
2805,EMP02805,Employee_02805,45,Female,Hyderabad,IT,Executive,B.Com,Part-Time,2021-04-21,4,71767,2.6,11,Inactive
2806,EMP02806,Employee_02806,25,Female,Guntur,HR,Analyst,M.Tech,Full-Time,2020-10-15,5,77580,2.0,7,On Leave
2807,EMP02807,Employee_02807,40,Male,Vijayawada,HR,Support Engineer,M.Tech,Part-Time,2026-06-01,0,143610,3.7,9,Active
2808,EMP02808,Employee_02808,27,Female,Chennai,Operations,HR Executive,MCA,Contract,2022-06-21,3,145336,4.2,8,Active
2809,EMP02809,Employee_02809,45,Female,Guntur,Sales,Developer,M.Tech,Contract,2026-02-14,0,85686,4.3,9,Active
2810,EMP02810,Employee_02810,36,Female,Mumbai,Operations,Accountant,M.Tech,Contract,2020-01-17,5,80183,3.5,4,On Leave
2811,EMP02811,Employee_02811,30,Female,Guntur,Finance,HR Executive,B.Sc,Part-Time,2022-10-31,3,90641,2.3,0,On Leave
2812,EMP02812,Employee_02812,30,Female,Kochi,HR,HR Executive,B.Tech,Contract,2023-11-07,2,78885,2.9,7,Inactive
2813,EMP02813,Employee_02813,31,Female,Kochi,IT,Accountant,MCA,Contract,2022-10-18,3,72866,4.8,8,On Leave
2814,EMP02814,Employee_02814,32,Male,Vijayawada,Operations,HR Executive,M.Tech,Contract,2024-10-23,1,100372,3.4,12,Active
2815,EMP02815,Employee_02815,36,Female,Hyderabad,Admin,Executive,B.Tech,Part-Time,2024-03-29,1,99115,5.0,3,On Leave
2816,EMP02816,Employee_02816,42,Male,Pune,Operations,Developer,M.Tech,Contract,2021-02-04,4,140151,3.4,6,Active
2817,EMP02817,Employee_02817,37,Male,Pune,Sales,Support Engineer,B.Com,Full-Time,2025-07-07,0,75124,3.2,2,Active
2818,EMP02818,Employee_02818,34,Female,Hyderabad,Finance,Executive,B.Tech,Full-Time,2022-02-13,3,107146,2.4,8,On Leave
2819,EMP02819,Employee_02819,31,Female,Delhi,HR,Tester,MCA,Part-Time,2024-05-27,1,69266,2.5,3,Active
2820,EMP02820,Employee_02820,40,Male,Mumbai,Admin,Accountant,B.Tech,Part-Time,2022-12-11,3,32058,2.6,2,Inactive
2821,EMP02821,Employee_02821,22,Female,Delhi,Admin,Developer,B.Sc,Full-Time,2023-09-12,2,81707,4.1,5,Active
2822,EMP02822,Employee_02822,24,Female,Mumbai,Marketing,Support Engineer,MCA,Part-Time,2024-08-10,1,141276,2.8,3,Inactive
2823,EMP02823,Employee_02823,24,Male,Kochi,HR,Manager,MBA,Contract,2024-05-23,1,59973,2.3,9,On Leave
2824,EMP02824,Employee_02824,34,Female,Bengaluru,Finance,Manager,B.Sc,Contract,2020-02-28,5,103177,2.1,11,On Leave
2825,EMP02825,Employee_02825,41,Female,Guntur,Operations,Executive,M.Tech,Full-Time,2022-08-28,3,24924,3.1,4,Inactive
2826,EMP02826,Employee_02826,32,Female,Hyderabad,Finance,HR Executive,B.Sc,Contract,2024-02-28,1,102893,4.4,5,Inactive
2827,EMP02827,Employee_02827,21,Female,Pune,Sales,Manager,MBA,Part-Time,2024-10-21,1,148999,3.5,12,Active
2828,EMP02828,Employee_02828,44,Male,Hyderabad,Finance,Executive,MBA,Contract,2026-06-19,0,34178,2.8,6,Inactive
2829,EMP02829,Employee_02829,34,Male,Chennai,IT,Accountant,B.Com,Part-Time,2021-08-05,4,22553,2.6,10,On Leave
2830,EMP02830,Employee_02830,33,Male,Guntur,Admin,Developer,M.Tech,Full-Time,2020-04-05,5,45311,3.4,9,Inactive
2831,EMP02831,Employee_02831,26,Male,Mumbai,Marketing,Developer,MBA,Part-Time,2021-03-17,4,28137,2.2,9,On Leave
2832,EMP02832,Employee_02832,26,Male,Kolkata,Sales,Executive,M.Tech,Full-Time,2025-05-02,0,48016,3.1,11,On Leave
2833,EMP02833,Employee_02833,44,Male,Bengaluru,IT,Support Engineer,B.Sc,Full-Time,2020-10-24,5,59301,3.7,6,Inactive
2834,EMP02834,Employee_02834,26,Male,Kolkata,Finance,Manager,MCA,Full-Time,2020-12-14,5,63439,4.8,0,On Leave
2835,EMP02835,Employee_02835,35,Male,Delhi,Marketing,Support Engineer,MBA,Contract,2025-03-12,0,91329,2.5,12,On Leave
2836,EMP02836,Employee_02836,35,Male,Guntur,Sales,Manager,B.Sc,Contract,2026-01-02,0,61650,4.7,2,On Leave
2837,EMP02837,Employee_02837,43,Female,Kochi,IT,Tester,B.Com,Part-Time,2025-10-24,0,24761,4.9,2,On Leave
2838,EMP02838,Employee_02838,32,Female,Vijayawada,Support,Developer,MCA,Part-Time,2024-09-12,1,149929,3.7,2,On Leave
2839,EMP02839,Employee_02839,41,Female,Chennai,Marketing,Support Engineer,B.Sc,Part-Time,2020-03-20,5,129827,4.7,4,Inactive
2840,EMP02840,Employee_02840,35,Female,Kolkata,Marketing,Developer,MBA,Full-Time,2022-06-09,3,140100,4.1,7,On Leave
2841,EMP02841,Employee_02841,34,Male,Guntur,HR,Manager,MCA,Contract,2023-01-21,2,101382,3.4,7,On Leave
2842,EMP02842,Employee_02842,25,Male,Kochi,Finance,Manager,MBA,Contract,2025-02-01,0,98298,2.5,8,On Leave
2843,EMP02843,Employee_02843,43,Male,Hyderabad,Operations,Executive,MBA,Full-Time,2020-10-18,5,117000,2.8,7,On Leave
2844,EMP02844,Employee_02844,34,Female,Kolkata,IT,Executive,B.Tech,Contract,2025-10-14,0,26722,3.0,11,On Leave
2845,EMP02845,Employee_02845,33,Female,Bengaluru,Finance,Accountant,MCA,Contract,2024-07-02,1,98114,5.0,9,Active
2846,EMP02846,Employee_02846,26,Female,Pune,Operations,Tester,B.Tech,Part-Time,2021-05-19,4,86815,2.4,10,Active
2847,EMP02847,Employee_02847,39,Female,Kolkata,IT,Accountant,B.Tech,Contract,2020-12-13,5,40439,4.9,8,Active
2848,EMP02848,Employee_02848,21,Female,Chennai,IT,Accountant,MBA,Contract,2025-04-14,0,122958,3.5,1,Active
2849,EMP02849,Employee_02849,36,Male,Guntur,Operations,Accountant,MCA,Part-Time,2020-08-12,5,92771,2.2,3,Inactive
2850,EMP02850,Employee_02850,41,Male,Delhi,HR,Analyst,B.Tech,Contract,2021-09-13,4,94984,3.2,10,Active
2851,EMP02851,Employee_02851,42,Female,Kolkata,Operations,Developer,M.Tech,Full-Time,2020-07-28,5,140940,2.2,1,Active
2852,EMP02852,Employee_02852,22,Female,Chennai,Sales,Manager,B.Tech,Full-Time,2024-03-04,1,56953,3.0,4,Active
2853,EMP02853,Employee_02853,40,Female,Mumbai,Admin,Support Engineer,M.Tech,Full-Time,2021-12-06,4,141382,3.1,9,On Leave
2854,EMP02854,Employee_02854,31,Male,Delhi,Finance,HR Executive,M.Tech,Contract,2024-09-25,1,136306,4.2,4,On Leave
2855,EMP02855,Employee_02855,42,Female,Mumbai,HR,Support Engineer,M.Tech,Full-Time,2022-11-22,3,61453,2.2,1,Inactive
2856,EMP02856,Employee_02856,22,Male,Vijayawada,Sales,Accountant,MBA,Part-Time,2023-04-09,2,114046,2.3,3,On Leave
2857,EMP02857,Employee_02857,45,Female,Hyderabad,Operations,Support Engineer,MBA,Full-Time,2026-06-06,0,135254,3.1,1,Inactive
2858,EMP02858,Employee_02858,40,Female,Kochi,Support,Analyst,B.Com,Part-Time,2023-05-18,2,30170,4.4,8,On Leave
2859,EMP02859,Employee_02859,37,Female,Kolkata,Support,Manager,B.Com,Contract,2020-05-22,5,33286,2.6,12,Active
2860,EMP02860,Employee_02860,35,Female,Pune,Finance,Tester,B.Com,Full-Time,2023-12-27,2,84975,2.8,0,Inactive
2861,EMP02861,Employee_02861,35,Male,Hyderabad,Operations,Analyst,MCA,Part-Time,2021-08-18,4,46647,2.3,1,Inactive
2862,EMP02862,Employee_02862,37,Male,Pune,Operations,HR Executive,B.Tech,Contract,2024-10-03,1,102281,3.8,2,On Leave
2863,EMP02863,Employee_02863,22,Female,Kolkata,IT,Developer,B.Sc,Full-Time,2022-05-08,3,137002,4.2,3,On Leave
2864,EMP02864,Employee_02864,29,Male,Hyderabad,Operations,Support Engineer,B.Com,Contract,2024-09-10,1,58596,3.0,7,Active
2865,EMP02865,Employee_02865,37,Male,Kochi,Finance,Analyst,B.Com,Part-Time,2026-06-10,0,144948,4.8,8,On Leave
2866,EMP02866,Employee_02866,40,Male,Mumbai,Finance,Executive,MBA,Full-Time,2022-11-12,3,91411,3.3,6,Inactive
